seccion;P_kN;paso;phi_1_m;M_kNm
columna_70x70;0,0;2606;0,015635999999999234;1205,2023029021377
columna_70x70;0,0;2607;0,015641999999999233;1205,2404343714431
columna_70x70;0,0;2608;0,015647999999999232;1205,2785564761346
columna_70x70;0,0;2609;0,015653999999999234;1205,3166692132115
columna_70x70;0,0;2610;0,015659999999999234;1205,354772579664
columna_70x70;0,0;2611;0,01566599999999923;1205,3928665724904
columna_70x70;0,0;2612;0,015671999999999228;1205,4309511886788
columna_70x70;0,0;2613;0,015677999999999227;1205,4690264252245
columna_70x70;0,0;2614;0,015683999999999226;1205,50709227911
columna_70x70;0,0;2615;0,015689999999999225;1205,5451487473279
columna_70x70;0,0;2616;0,015695999999999224;1205,5831958268568
columna_70x70;0,0;2617;0,015701999999999227;1205,621233514685
columna_70x70;0,0;2618;0,015707999999999226;1205,6592618077902
columna_70x70;0,0;2619;0,01571399999999922;1205,6972807031552
columna_70x70;0,0;2620;0,01571999999999922;1205,7352901977551
columna_70x70;0,0;2621;0,01572599999999922;1205,7732902885657
columna_70x70;0,0;2622;0,01573199999999922;1205,8112809725615
columna_70x70;0,0;2623;0,015737999999999218;1205,8492622467172
columna_70x70;0,0;2624;0,015743999999999217;1205,8872341079982
columna_70x70;0,0;2625;0,01574999999999922;1205,9251965533786
columna_70x70;0,0;2626;0,01575599999999922;1205,9631495798208
columna_70x70;0,0;2627;0,015761999999999214;1206,0010931842942
columna_70x70;0,0;2628;0,015767999999999213;1206,0390273637581
columna_70x70;0,0;2629;0,015773999999999212;1206,0769521151776
columna_70x70;0,0;2630;0,01577999999999921;1206,1148674355065
columna_70x70;0,0;2631;0,01578599999999921;1206,15277332171
columna_70x70;0,0;2632;0,01579199999999921;1206,1906697707373
columna_70x70;0,0;2633;0,015797999999999212;1206,2285567795484
columna_70x70;0,0;2634;0,01580399999999921;1206,2664343450908
columna_70x70;0,0;2635;0,015809999999999207;1206,3043024643184
columna_70x70;0,0;2636;0,015815999999999206;1206,342161134177
columna_70x70;0,0;2637;0,015821999999999205;1206,3800103516166
columna_70x70;0,0;2638;0,015827999999999204;1206,4178501135793
columna_70x70;0,0;2639;0,015833999999999203;1206,4556804170113
columna_70x70;0,0;2640;0,015839999999999202;1206,49350125885
columna_70x70;0,0;2641;0,015845999999999204;1206,5313126360384
columna_70x70;0,0;2642;0,015851999999999204;1206,569114545513
columna_70x70;0,0;2643;0,0158579999999992;1206,6069069842104
columna_70x70;0,0;2644;0,015863999999999198;1206,6446899490604
columna_70x70;0,0;2645;0,015869999999999197;1206,6824634370028
columna_70x70;0,0;2646;0,015875999999999196;1206,7202274449623
columna_70x70;0,0;2647;0,015881999999999195;1206,7579819698703
columna_70x70;0,0;2648;0,015887999999999194;1206,79572700865
columna_70x70;0,0;2649;0,015893999999999197;1206,8334625582308
columna_70x70;0,0;2650;0,015899999999999196;1206,8711886155304
columna_70x70;0,0;2651;0,01590599999999919;1206,9089051774768
columna_70x70;0,0;2652;0,01591199999999919;1206,9466122409833
columna_70x70;0,0;2653;0,01591799999999919;1206,9843098029696
columna_70x70;0,0;2654;0,01592399999999919;1207,0219978603513
columna_70x70;0,0;2655;0,015929999999999188;1207,0596764100403
columna_70x70;0,0;2656;0,015935999999999187;1207,0973454489522
columna_70x70;0,0;2657;0,01594199999999919;1207,1350049739956
columna_70x70;0,0;2658;0,01594799999999919;1207,1726549820767
columna_70x70;0,0;2659;0,015953999999999184;1207,2102954701045
columna_70x70;0,0;2660;0,015959999999999183;1207,2479264349793
columna_70x70;0,0;2661;0,015965999999999182;1207,285547873608
columna_70x70;0,0;2662;0,01597199999999918;1207,323159782893
columna_70x70;0,0;2663;0,01597799999999918;1207,360762159726
columna_70x70;0,0;2664;0,01598399999999918;1207,3983550010084
columna_70x70;0,0;2665;0,015989999999999182;1207,4359383036362
columna_70x70;0,0;2666;0,01599599999999918;1207,4735120645
columna_70x70;0,0;2667;0,016001999999999177;1207,511076280495
columna_70x70;0,0;2668;0,016007999999999176;1207,548630948505
columna_70x70;0,0;2669;0,016013999999999175;1207,5861760654236
columna_70x70;0,0;2670;0,016019999999999174;1207,623711628133
columna_70x70;0,0;2671;0,016025999999999173;1207,661237633518
columna_70x70;0,0;2672;0,016031999999999172;1207,6987540784598
columna_70x70;0,0;2673;0,016037999999999174;1207,7362609598397
columna_70x70;0,0;2674;0,016043999999999174;1207,7737582745344
columna_70x70;0,0;2675;0,01604999999999917;1207,811246019423
columna_70x70;0,0;2676;0,016055999999999168;1207,848724191378
columna_70x70;0,0;2677;0,016061999999999167;1207,886192787271
columna_70x70;0,0;2678;0,016067999999999166;1207,923651803974
columna_70x70;0,0;2679;0,016073999999999165;1207,961101238355
columna_70x70;0,0;2680;0,016079999999999164;1207,9985410872835
columna_70x70;0,0;2681;0,016085999999999167;1208,0359713476219
columna_70x70;0,0;2682;0,016091999999999166;1208,0733920162313
columna_70x70;0,0;2683;0,01609799999999916;1208,1108030899788
columna_70x70;0,0;2684;0,01610399999999916;1208,1482045657185
columna_70x70;0,0;2685;0,01610999999999916;1208,1855964403114
columna_70x70;0,0;2686;0,01611599999999916;1208,2229787106082
columna_70x70;0,0;2687;0,016121999999999158;1208,2603513734687
columna_70x70;0,0;2688;0,016127999999999157;1208,297714425738
columna_70x70;0,0;2689;0,01613399999999916;1208,335067864273
columna_70x70;0,0;2690;0,01613999999999916;1208,3724116859148
columna_70x70;0,0;2691;0,016145999999999154;1208,4097458875144
columna_70x70;0,0;2692;0,016151999999999153;1208,4470704659104
columna_70x70;0,0;2693;0,016157999999999152;1208,4843854179526
columna_70x70;0,0;2694;0,01616399999999915;1208,5216907404742
columna_70x70;0,0;2695;0,01616999999999915;1208,558986430318
columna_70x70;0,0;2696;0,01617599999999915;1208,5962724843162
columna_70x70;0,0;2697;0,016181999999999152;1208,633548899306
columna_70x70;0,0;2698;0,01618799999999915;1208,670815672121
columna_70x70;0,0;2699;0,016193999999999147;1208,7080727995894
columna_70x70;0,0;2700;0,016199999999999146;1208,7453202785382
columna_70x70;0,0;2701;0,016205999999999145;1208,7825581057996
columna_70x70;0,0;2702;0,016211999999999144;1208,8197862781929
columna_70x70;0,0;2703;0,016217999999999143;1208,8570047925452
columna_70x70;0,0;2704;0,016223999999999142;1208,8942136456744
columna_70x70;0,0;2705;0,016229999999999144;1208,9314128344038
columna_70x70;0,0;2706;0,016235999999999143;1208,9686023555423
columna_70x70;0,0;2707;0,01624199999999914;1209,005782205915
columna_70x70;0,0;2708;0,016247999999999138;1209,0429523823257
columna_70x70;0,0;2709;0,016253999999999137;1209,080112881595
columna_70x70;0,0;2710;0,016259999999999136;1209,1172637005243
columna_70x70;0,0;2711;0,016265999999999135;1209,1544048359244
columna_70x70;0,0;2712;0,016271999999999134;1209,1915362845994
columna_70x70;0,0;2713;0,016277999999999137;1209,228658043355
columna_70x70;0,0;2714;0,016283999999999136;1209,2657701089909
columna_70x70;0,0;2715;0,01628999999999913;1209,3028724783069
columna_70x70;0,0;2716;0,01629599999999913;1209,3399651481
columna_70x70;0,0;2717;0,01630199999999913;1209,3770481151664
columna_70x70;0,0;2718;0,01630799999999913;1209,414121376301
columna_70x70;0,0;2719;0,016313999999999128;1209,4511849282947
columna_70x70;0,0;2720;0,016319999999999127;1209,4882387679347
columna_70x70;0,0;2721;0,01632599999999913;1209,5252828920136
columna_70x70;0,0;2722;0,01633199999999913;1209,5623172973108
columna_70x70;0,0;2723;0,016337999999999124;1209,59934198062
columna_70x70;0,0;2724;0,016343999999999123;1209,6363569387117
columna_70x70;0,0;2725;0,016349999999999122;1209,6733621683754
columna_70x70;0,0;2726;0,01635599999999912;1209,7103576663808
columna_70x70;0,0;2727;0,01636199999999912;1209,7473434295114
columna_70x70;0,0;2728;0,01636799999999912;1209,7843194545358
columna_70x70;0,0;2729;0,016373999999999122;1209,8212857382289
columna_70x70;0,0;2730;0,01637999999999912;1209,8582422773577
columna_70x70;0,0;2731;0,016385999999999117;1209,895189068695
columna_70x70;0,0;2732;0,016391999999999116;1209,9321261090026
columna_70x70;0,0;2733;0,016397999999999115;1209,9690533950468
columna_70x70;0,0;2734;0,016403999999999114;1210,0059709235888
columna_70x70;0,0;2735;0,016409999999999113;1210,0428786913897
columna_70x70;0,0;2736;0,016415999999999112;1210,079776695208
columna_70x70;0,0;2737;0,016421999999999114;1210,116664931797
columna_70x70;0,0;2738;0,016427999999999113;1210,153543397911
columna_70x70;0,0;2739;0,01643399999999911;1210,1904120903075
columna_70x70;0,0;2740;0,016439999999999108;1210,227271005729
columna_70x70;0,0;2741;0,016445999999999107;1210,2641201409317
columna_70x70;0,0;2742;0,016451999999999106;1210,3009594926546
columna_70x70;0,0;2743;0,016457999999999105;1210,3377890576476
columna_70x70;0,0;2744;0,016463999999999104;1210,3746088326463
columna_70x70;0,0;2745;0,016469999999999107;1210,4114188143988
columna_70x70;0,0;2746;0,016475999999999106;1210,4482189996359
columna_70x70;0,0;2747;0,0164819999999991;1210,4850093851007
columna_70x70;0,0;2748;0,0164879999999991;1210,5217899675208
columna_70x70;0,0;2749;0,0164939999999991;1210,5585607436324
columna_70x70;0,0;2750;0,0164999999999991;1210,5953217101635
columna_70x70;0,0;2751;0,016505999999999098;1210,6320728638439
columna_70x70;0,0;2752;0,016511999999999097;1210,668814201398
columna_70x70;0,0;2753;0,0165179999999991;1210,7055457195506
columna_70x70;0,0;2754;0,0165239999999991;1210,742267415024
columna_70x70;0,0;2755;0,016529999999999094;1210,7789792845376
columna_70x70;0,0;2756;0,016535999999999093;1210,8156813248124
columna_70x70;0,0;2757;0,016541999999999092;1210,8523735325582
columna_70x70;0,0;2758;0,01654799999999909;1210,8890559044921
columna_70x70;0,0;2759;0,01655399999999909;1210,9257284373284
columna_70x70;0,0;2760;0,01655999999999909;1210,962391127773
columna_70x70;0,0;2761;0,016565999999999092;1210,9990439725377
columna_70x70;0,0;2762;0,01657199999999909;1211,0356869683235
columna_70x70;0,0;2763;0,016577999999999087;1211,0723201118408
columna_70x70;0,0;2764;0,016583999999999086;1211,1089433997827
columna_70x70;0,0;2765;0,016589999999999085;1211,1455568288566
columna_70x70;0,0;2766;0,016595999999999084;1211,182160395756
columna_70x70;0,0;2767;0,016601999999999083;1211,2187540971768
columna_70x70;0,0;2768;0,016607999999999082;1211,255337929813
columna_70x70;0,0;2769;0,016613999999999084;1211,2919118903587
columna_70x70;0,0;2770;0,016619999999999083;1211,3284759754995
columna_70x70;0,0;2771;0,01662599999999908;1211,3650301819234
columna_70x70;0,0;2772;0,016631999999999078;1211,4015745063177
columna_70x70;0,0;2773;0,016637999999999077;1211,4381089453625
columna_70x70;0,0;2774;0,016643999999999076;1211,4746334957451
columna_70x70;0,0;2775;0,016649999999999075;1211,5111481541364
columna_70x70;0,0;2776;0,016655999999999074;1211,547652917217
columna_70x70;0,0;2777;0,016661999999999077;1211,5841477816673
columna_70x70;0,0;2778;0,016667999999999076;1211,6206327441507
columna_70x70;0,0;2779;0,01667399999999907;1211,6571078013474
columna_70x70;0,0;2780;0,01667999999999907;1211,693572949918
columna_70x70;0,0;2781;0,01668599999999907;1211,7300281865364
columna_70x70;0,0;2782;0,01669199999999907;1211,7664735078602
columna_70x70;0,0;2783;0,016697999999999068;1211,8029089105594
columna_70x70;0,0;2784;0,016703999999999067;1211,8393343912885
columna_70x70;0,0;2785;0,01670999999999907;1211,8757499467113
columna_70x70;0,0;2786;0,01671599999999907;1211,9121555734782
columna_70x70;0,0;2787;0,016721999999999064;1211,9485512682481
columna_70x70;0,0;2788;0,016727999999999063;1211,984937027671
columna_70x70;0,0;2789;0,016733999999999062;1212,0170838444096
columna_70x70;0,0;2790;0,01673999999999906;1212,0466415137278
columna_70x70;0,0;2791;0,01674599999999906;1212,0761934249606
columna_70x70;0,0;2792;0,01675199999999906;1212,1057395760567
columna_70x70;0,0;2793;0,016757999999999062;1212,1352799649694
columna_70x70;0,0;2794;0,01676399999999906;1212,164814589655
columna_70x70;0,0;2795;0,016769999999999056;1212,1943434480631
columna_70x70;0,0;2796;0,016775999999999056;1212,223866538146
columna_70x70;0,0;2797;0,016781999999999055;1212,2533838578556
columna_70x70;0,0;2798;0,016787999999999054;1212,282895405137
columna_70x70;0,0;2799;0,016793999999999053;1212,3124011779414
columna_70x70;0,0;2800;0,016799999999999052;1212,341901174209
columna_70x70;0,0;2801;0,016805999999999054;1212,37139539189
columna_70x70;0,0;2802;0,016811999999999053;1212,4008838289215
columna_70x70;0,0;2803;0,01681799999999905;1212,4303664832512
columna_70x70;0,0;2804;0,016823999999999048;1212,459843352815
columna_70x70;0,0;2805;0,016829999999999047;1212,489314435554
columna_70x70;0,0;2806;0,016835999999999046;1212,518779729404
columna_70x70;0,0;2807;0,016841999999999045;1212,5482392323033
columna_70x70;0,0;2808;0,016847999999999044;1212,5776929421843
columna_70x70;0,0;2809;0,016853999999999047;1212,607140856981
columna_70x70;0,0;2810;0,016859999999999046;1212,6365829746262
columna_70x70;0,0;2811;0,01686599999999904;1212,6660192930515
columna_70x70;0,0;2812;0,01687199999999904;1212,6954498101813
columna_70x70;0,0;2813;0,01687799999999904;1212,7248745239497
columna_70x70;0,0;2814;0,01688399999999904;1212,7542934322782
columna_70x70;0,0;2815;0,016889999999999038;1212,7837065330948
columna_70x70;0,0;2816;0,016895999999999037;1212,813113824325
columna_70x70;0,0;2817;0,01690199999999904;1212,8425153038838
columna_70x70;0,0;2818;0,01690799999999904;1212,8719109696967
columna_70x70;0,0;2819;0,016913999999999034;1212,9013008196848
columna_70x70;0,0;2820;0,016919999999999033;1212,9306848517626
columna_70x70;0,0;2821;0,016925999999999032;1212,9600630638517
columna_70x70;0,0;2822;0,01693199999999903;1212,9894354538594
columna_70x70;0,0;2823;0,01693799999999903;1213,0188020197081
columna_70x70;0,0;2824;0,01694399999999903;1213,048162759305
columna_70x70;0,0;2825;0,016949999999999032;1213,077517670564
columna_70x70;0,0;2826;0,01695599999999903;1213,1068667513919
columna_70x70;0,0;2827;0,016961999999999026;1213,136209999699
columna_70x70;0,0;2828;0,016967999999999026;1213,165547413392
columna_70x70;0,0;2829;0,016973999999999025;1213,1948789903756
columna_70x70;0,0;2830;0,016979999999999024;1213,2242047285533
columna_70x70;0,0;2831;0,016985999999999023;1213,2535246258303
columna_70x70;0,0;2832;0,016991999999999022;1213,2828386801045
columna_70x70;0,0;2833;0,016997999999999024;1213,312146889278
columna_70x70;0,0;2834;0,017003999999999023;1213,3414492512497
columna_70x70;0,0;2835;0,01700999999999902;1213,370745763915
columna_70x70;0,0;2836;0,017015999999999018;1213,4000364251685
columna_70x70;0,0;2837;0,017021999999999017;1213,4293212329078
columna_70x70;0,0;2838;0,017027999999999016;1213,45860018502
columna_70x70;0,0;2839;0,017033999999999015;1213,487873279403
columna_70x70;0,0;2840;0,017039999999999014;1213,5171405139458
columna_70x70;0,0;2841;0,017045999999999017;1213,5464018865284
columna_70x70;0,0;2842;0,017051999999999016;1213,5756573950466
columna_70x70;0,0;2843;0,01705799999999901;1213,6049070373838
columna_70x70;0,0;2844;0,01706399999999901;1213,6341508114233
columna_70x70;0,0;2845;0,01706999999999901;1213,6633887150501
columna_70x70;0,0;2846;0,01707599999999901;1213,6926207461402
columna_70x70;0,0;2847;0,017081999999999008;1213,7218469025786
columna_70x70;0,0;2848;0,017087999999999007;1213,7510671822422
columna_70x70;0,0;2849;0,01709399999999901;1213,7802815830066
columna_70x70;0,0;2850;0,01709999999999901;1213,8094901027487
columna_70x70;0,0;2851;0,017105999999999004;1213,838692739343
columna_70x70;0,0;2852;0,017111999999999003;1213,8678894906623
columna_70x70;0,0;2853;0,017117999999999002;1213,897080354576
columna_70x70;0,0;2854;0,017123999999999;1213,9262653289575
columna_70x70;0,0;2855;0,017129999999999;1213,9554444116689
columna_70x70;0,0;2856;0,017135999999999;1213,9846176005813
columna_70x70;0,0;2857;0,017141999999999002;1214,0137848935597
columna_70x70;0,0;2858;0,017147999999999;1214,0429462884692
columna_70x70;0,0;2859;0,017153999999998996;1214,072101783171
columna_70x70;0,0;2860;0,017159999999998996;1214,1012513755247
columna_70x70;0,0;2861;0,017165999999998995;1214,1303950633935
columna_70x70;0,0;2862;0,017171999999998994;1214,1595328446328
columna_70x70;0,0;2863;0,017177999999998993;1214,188664717102
columna_70x70;0,0;2864;0,017183999999998992;1214,217790678652
columna_70x70;0,0;2865;0,017189999999998994;1214,2469107271404
columna_70x70;0,0;2866;0,017195999999998993;1214,276024860418
columna_70x70;0,0;2867;0,01720199999999899;1214,3051330763349
columna_70x70;0,0;2868;0,017207999999998988;1214,3342353727426
columna_70x70;0,0;2869;0,017213999999998987;1214,363331747488
columna_70x70;0,0;2870;0,017219999999998986;1214,3924221984166
columna_70x70;0,0;2871;0,017225999999998985;1214,4215067233765
columna_70x70;0,0;2872;0,017231999999998984;1214,4505853202077
columna_70x70;0,0;2873;0,017237999999998987;1214,479657986753
columna_70x70;0,0;2874;0,017243999999998986;1214,5087247208548
columna_70x70;0,0;2875;0,01724999999999898;1214,5377855203517
columna_70x70;0,0;2876;0,01725599999999898;1214,5668403830787
columna_70x70;0,0;2877;0,01726199999999898;1214,5958893068764
columna_70x70;0,0;2878;0,01726799999999898;1214,6249322895744
columna_70x70;0,0;2879;0,017273999999998978;1214,6539693290115
columna_70x70;0,0;2880;0,017279999999998977;1214,6830004230176
columna_70x70;0,0;2881;0,01728599999999898;1214,7120255694192
columna_70x70;0,0;2882;0,01729199999999898;1214,7410447660475
columna_70x70;0,0;2883;0,017297999999998974;1214,7700580107328
columna_70x70;0,0;2884;0,017303999999998973;1214,7990653012957
columna_70x70;0,0;2885;0,017309999999998972;1214,8280666355643
columna_70x70;0,0;2886;0,01731599999999897;1214,8570620113594
columna_70x70;0,0;2887;0,01732199999999897;1214,8860514265036
columna_70x70;0,0;2888;0,01732799999999897;1214,9150348788162
columna_70x70;0,0;2889;0,017333999999998972;1214,9440123661147
columna_70x70;0,0;2890;0,01733999999999897;1214,972983886218
columna_70x70;0,0;2891;0,017345999999998966;1215,00194943694
columna_70x70;0,0;2892;0,017351999999998965;1215,030909016097
columna_70x70;0,0;2893;0,017357999999998965;1215,0598626214946
columna_70x70;0,0;2894;0,017363999999998964;1215,08881025095
columna_70x70;0,0;2895;0,017369999999998963;1215,1177519022706
columna_70x70;0,0;2896;0,01737599999999896;1215,1466875732667
columna_70x70;0,0;2897;0,017381999999998964;1215,175617261739
columna_70x70;0,0;2898;0,017387999999998963;1215,2045409654954
columna_70x70;0,0;2899;0,01739399999999896;1215,233458682341
columna_70x70;0,0;2900;0,017399999999998958;1215,2623704100758
columna_70x70;0,0;2901;0,017405999999998957;1215,2912761465006
columna_70x70;0,0;2902;0,017411999999998956;1215,3201758894124
columna_70x70;0,0;2903;0,017417999999998955;1215,3490696366118
columna_70x70;0,0;2904;0,017423999999998954;1215,377957385889
columna_70x70;0,0;2905;0,017429999999998957;1215,4068391350443
columna_70x70;0,0;2906;0,017435999999998956;1215,4357148818694
columna_70x70;0,0;2907;0,01744199999999895;1215,464584624153
columna_70x70;0,0;2908;0,01744799999999895;1215,4934483596835
columna_70x70;0,0;2909;0,01745399999999895;1215,5223060862525
columna_70x70;0,0;2910;0,01745999999999895;1215,5511578016458
columna_70x70;0,0;2911;0,017465999999998948;1215,580003503648
columna_70x70;0,0;2912;0,017471999999998947;1215,6088431900416
columna_70x70;0,0;2913;0,01747799999999895;1215,6376768586094
columna_70x70;0,0;2914;0,01748399999999895;1215,6665045071366
columna_70x70;0,0;2915;0,017489999999998944;1215,6953261333929
columna_70x70;0,0;2916;0,017495999999998943;1215,7241417351595
columna_70x70;0,0;2917;0,017501999999998942;1215,7529513102165
columna_70x70;0,0;2918;0,01750799999999894;1215,781754856333
columna_70x70;0,0;2919;0,01751399999999894;1215,810552371286
columna_70x70;0,0;2920;0,01751999999999894;1215,8393438528424
columna_70x70;0,0;2921;0,01752599999999894;1215,868129298775
columna_70x70;0,0;2922;0,01753199999999894;1215,8969087068497
columna_70x70;0,0;2923;0,017537999999998936;1215,925682074835
columna_70x70;0,0;2924;0,017543999999998935;1215,9566162656156
columna_70x70;0,0;2925;0,017549999999998935;1215,9888427495728
columna_70x70;0,0;2926;0,017555999999998934;1216,0210623484456
columna_70x70;0,0;2927;0,017561999999998933;1216,0532750595812
columna_70x70;0,0;2928;0,01756799999999893;1216,085480880332
columna_70x70;0,0;2929;0,017573999999998934;1216,1176798080473
columna_70x70;0,0;2930;0,017579999999998933;1216,149871840077
columna_70x70;0,0;2931;0,01758599999999893;1216,1820569737617
columna_70x70;0,0;2932;0,017591999999998928;1216,2142352064495
columna_70x70;0,0;2933;0,017597999999998927;1216,2464065354884
columna_70x70;0,0;2934;0,017603999999998926;1216,278570958212
columna_70x70;0,0;2935;0,017609999999998925;1216,310728471963
columna_70x70;0,0;2936;0,017615999999998924;1216,3428790740763
columna_70x70;0,0;2937;0,017621999999998927;1216,3750227618887
columna_70x70;0,0;2938;0,017627999999998926;1216,4071595327316
columna_70x70;0,0;2939;0,01763399999999892;1216,4392893839376
columna_70x70;0,0;2940;0,01763999999999892;1216,4714123128338
columna_70x70;0,0;2941;0,01764599999999892;1216,5035283167504
columna_70x70;0,0;2942;0,01765199999999892;1216,5356373930108
columna_70x70;0,0;2943;0,017657999999998918;1216,567739538939
columna_70x70;0,0;2944;0,017663999999998917;1216,5998347518569
columna_70x70;0,0;2945;0,01766999999999892;1216,6319230290842
columna_70x70;0,0;2946;0,01767599999999892;1216,664004367938
columna_70x70;0,0;2947;0,017681999999998914;1216,6960787657342
columna_70x70;0,0;2948;0,017687999999998913;1216,7281462197868
columna_70x70;0,0;2949;0,017693999999998912;1216,760206727407
columna_70x70;0,0;2950;0,01769999999999891;1216,792260285906
columna_70x70;0,0;2951;0,01770599999999891;1216,8243068925908
columna_70x70;0,0;2952;0,01771199999999891;1216,8563465447658
columna_70x70;0,0;2953;0,01771799999999891;1216,8883792397394
columna_70x70;0,0;2954;0,01772399999999891;1216,9204049748098
columna_70x70;0,0;2955;0,017729999999998906;1216,9524237472776
columna_70x70;0,0;2956;0,017735999999998905;1216,9844355544417
columna_70x70;0,0;2957;0,017741999999998904;1217,0164403936008
columna_70x70;0,0;2958;0,017747999999998904;1217,0484382620443
columna_70x70;0,0;2959;0,017753999999998903;1217,0804291570682
columna_70x70;0,0;2960;0,0177599999999989;1217,112413075961
columna_70x70;0,0;2961;0,017765999999998904;1217,1443900160111
columna_70x70;0,0;2962;0,017771999999998903;1217,1763599745063
columna_70x70;0,0;2963;0,0177779999999989;1217,208322948729
columna_70x70;0,0;2964;0,017783999999998898;1217,2402789359642
columna_70x70;0,0;2965;0,017789999999998897;1217,2722279334894
columna_70x70;0,0;2966;0,017795999999998896;1217,304169938585
columna_70x70;0,0;2967;0,017801999999998895;1217,336104948528
columna_70x70;0,0;2968;0,017807999999998894;1217,3680329605902
columna_70x70;0,0;2969;0,017813999999998897;1217,3999539720492
columna_70x70;0,0;2970;0,017819999999998896;1217,4318679801688
columna_70x70;0,0;2971;0,01782599999999889;1217,4637749822225
columna_70x70;0,0;2972;0,01783199999999889;1217,4956749754747
columna_70x70;0,0;2973;0,01783799999999889;1217,5275679571926
columna_70x70;0,0;2974;0,01784399999999889;1217,5594539246342
columna_70x70;0,0;2975;0,017849999999998888;1217,5913328750644
columna_70x70;0,0;2976;0,017855999999998887;1217,6232048057404
columna_70x70;0,0;2977;0,01786199999999889;1217,6550697139176
columna_70x70;0,0;2978;0,017867999999998888;1217,6869275968518
columna_70x70;0,0;2979;0,017873999999998884;1217,718778451795
columna_70x70;0,0;2980;0,017879999999998883;1217,7506222759976
columna_70x70;0,0;2981;0,017885999999998882;1217,78245906671
columna_70x70;0,0;2982;0,01789199999999888;1217,8142888211746
columna_70x70;0,0;2983;0,01789799999999888;1217,8461115366408
columna_70x70;0,0;2984;0,01790399999999888;1217,8779272103486
columna_70x70;0,0;2985;0,01790999999999888;1217,9097358395388
columna_70x70;0,0;2986;0,01791599999999888;1217,9415374214498
columna_70x70;0,0;2987;0,017921999999998876;1217,9733319533186
columna_70x70;0,0;2988;0,017927999999998875;1218,0051194323771
columna_70x70;0,0;2989;0,017933999999998874;1218,0368998558627
columna_70x70;0,0;2990;0,017939999999998874;1218,068673221
columna_70x70;0,0;2991;0,017945999999998873;1218,1004395250225
columna_70x70;0,0;2992;0,01795199999999887;1218,132198765152
columna_70x70;0,0;2993;0,017957999999998874;1218,1639509386155
columna_70x70;0,0;2994;0,017963999999998873;1218,195696042634
columna_70x70;0,0;2995;0,01796999999999887;1218,2274340744302
columna_70x70;0,0;2996;0,017975999999998868;1218,2591650312186
columna_70x70;0,0;2997;0,017981999999998867;1218,2908889102168
columna_70x70;0,0;2998;0,017987999999998866;1218,32260570864
columna_70x70;0,0;2999;0,017993999999998865;1218,3543154237007
columna_70x70;0,0;3000;0,017999999999998864;1218,3860180526035
columna_70x70;0,0;3001;0,018005999999998867;1218,4177135925609
columna_70x70;0,0;3002;0,018011999999998866;1218,4494020407817
columna_70x70;0,0;3003;0,01801799999999886;1218,4810833944625
columna_70x70;0,0;3004;0,01802399999999886;1218,512757650809
columna_70x70;0,0;3005;0,01802999999999886;1218,5444248070207
columna_70x70;0,0;3006;0,01803599999999886;1218,576084860297
columna_70x70;0,0;3007;0,018041999999998858;1218,6077378078276
columna_70x70;0,0;3008;0,018047999999998857;1218,639383646809
columna_70x70;0,0;3009;0,01805399999999886;1218,671022374437
columna_70x70;0,0;3010;0,018059999999998858;1218,7026539878939
columna_70x70;0,0;3011;0,018065999999998854;1218,7342784843713
columna_70x70;0,0;3012;0,018071999999998853;1218,7658958610525
columna_70x70;0,0;3013;0,018077999999998852;1218,7975061151235
columna_70x70;0,0;3014;0,01808399999999885;1218,8291092437612
columna_70x70;0,0;3015;0,01808999999999885;1218,8607052441466
columna_70x70;0,0;3016;0,01809599999999885;1218,8922941134563
columna_70x70;0,0;3017;0,01810199999999885;1218,923875848865
columna_70x70;0,0;3018;0,01810799999999885;1218,9554504475445
columna_70x70;0,0;3019;0,018113999999998846;1218,9870179066668
columna_70x70;0,0;3020;0,018119999999998845;1219,018578223399
columna_70x70;0,0;3021;0,018125999999998844;1219,0501313949094
columna_70x70;0,0;3022;0,018131999999998843;1219,081677418361
columna_70x70;0,0;3023;0,018137999999998843;1219,113216290915
columna_70x70;0,0;3024;0,01814399999999884;1219,1447480097327
columna_70x70;0,0;3025;0,018149999999998844;1219,1762725719732
columna_70x70;0,0;3026;0,018155999999998843;1219,2077899747871
columna_70x70;0,0;3027;0,01816199999999884;1219,2393002153358
columna_70x70;0,0;3028;0,018167999999998838;1219,2708032907642
columna_70x70;0,0;3029;0,018173999999998837;1219,3022991982273
columna_70x70;0,0;3030;0,018179999999998836;1219,3337879348671
columna_70x70;0,0;3031;0,018185999999998835;1219,3652694978327
columna_70x70;0,0;3032;0,018191999999998834;1219,396743884265
columna_70x70;0,0;3033;0,018197999999998837;1219,4282110913073
columna_70x70;0,0;3034;0,018203999999998836;1219,4596711160978
columna_70x70;0,0;3035;0,01820999999999883;1219,4911239557714
columna_70x70;0,0;3036;0,01821599999999883;1219,522569607463
columna_70x70;0,0;3037;0,01822199999999883;1219,554008068306
columna_70x70;0,0;3038;0,01822799999999883;1219,585439335432
columna_70x70;0,0;3039;0,018233999999998828;1219,616863405968
columna_70x70;0,0;3040;0,018239999999998827;1219,648280277039
columna_70x70;0,0;3041;0,01824599999999883;1219,67968994577
columna_70x70;0,0;3042;0,018251999999998828;1219,7110924092835
columna_70x70;0,0;3043;0,018257999999998824;1219,7424876646976
columna_70x70;0,0;3044;0,018263999999998823;1219,7719828353288
columna_70x70;0,0;3045;0,018269999999998822;1219,7868899788618
